episode,score,type,average,average100
219,118.0,test,76.97727272727273,79.03030303030303
220,11.0,test,76.67873303167421,77.61616161616162
221,66.0,test,76.63063063063063,78.18181818181819
222,64.0,test,76.57399103139014,77.53535353535354
223,5.0,test,76.25446428571429,76.06060606060606
224,29.0,test,76.04444444444445,76.18181818181819
225,151.0,test,76.37610619469027,77.47474747474747
226,31.0,test,76.1762114537445,77.74747474747475
227,17.0,test,75.91666666666667,77.9090909090909
228,67.0,test,75.87772925764192,78.36363636363636
229,123.0,test,76.08260869565217,79.14141414141415
230,151.0,test,76.4069264069264,80.20202020202021
231,151.0,test,76.72844827586206,80.20202020202021
232,14.0,test,76.45922746781116,79.21212121212122
233,33.0,test,76.27350427350427,79.34343434343434
234,103.0,test,76.38723404255319,80.28282828282828
235,28.0,test,76.1822033898305,80.12121212121212
236,65.0,test,76.13502109704642,80.72727272727273
237,16.0,test,75.88235294117646,79.36363636363636
238,35.0,test,75.7112970711297,79.1010101010101
239,10.0,test,75.4375,77.67676767676768
240,151.0,test,75.75103734439834,77.67676767676768
241,146.0,test,76.04132231404958,77.85858585858585
242,20.0,test,75.81069958847736,78.01010101010101
243,5.0,test,75.52049180327869,76.76767676767676
244,151.0,test,75.82857142857142,77.23232323232324
245,151.0,test,76.13414634146342,77.86868686868686
246,80.0,test,76.1497975708502,77.15151515151516
247,78.0,test,76.15725806451613,76.41414141414141
248,151.0,test,76.4578313253012,76.42424242424242
249,32.0,test,76.28,75.57575757575758
250,16.0,test,76.0398406374502,75.66666666666667
251,29.0,test,75.85317460317461,74.43434343434343
252,151.0,test,76.1501976284585,74.70707070707071
253,93.0,test,76.21653543307086,75.48484848484848
254,143.0,test,76.47843137254903,76.13131313131314
255,38.0,test,76.328125,75.07070707070707
256,97.0,test,76.40856031128405,75.51515151515152
257,151.0,test,76.69767441860465,77.03030303030303
258,10.0,test,76.44015444015444,76.77777777777777
259,32.0,test,76.26923076923077,76.8989898989899
260,53.0,test,76.1800766283525,75.9090909090909
261,103.0,test,76.2824427480916,76.41414141414141
262,31.0,test,76.11026615969581,75.20202020202021
263,121.0,test,76.28030303030303,74.8989898989899
264,31.0,test,76.10943396226415,74.14141414141415
265,43.0,test,75.98496240601504,74.23232323232324
266,27.0,test,75.80149812734082,74.43434343434343
267,11.0,test,75.55970149253731,73.13131313131314
268,101.0,test,75.6542750929368,73.8989898989899
269,151.0,test,75.93333333333334,74.76767676767676
270,9.0,test,75.68634686346863,74.15151515151516
271,151.0,test,75.96323529411765,74.15151515151516
272,74.0,test,75.95604395604396,74.76767676767676
273,17.0,test,75.74087591240875,73.5050505050505
274,66.0,test,75.70545454545454,74.04040404040404
275,151.0,test,75.97826086956522,74.04040404040404
276,115.0,test,76.11913357400722,75.13131313131314
277,46.0,test,76.01079136690647,75.13131313131314
278,103.0,test,76.10752688172043,75.76767676767676
279,151.0,test,76.375,77.0
280,26.0,test,76.19572953736655,75.73737373737374
281,110.0,test,76.31560283687944,76.8080808080808
282,40.0,test,76.18727915194346,76.72727272727273
283,1.0,test,75.9225352112676,75.21212121212122
284,95.0,test,75.98947368421052,75.31313131313131
285,44.0,test,75.87762237762237,75.71717171717172
286,127.0,test,76.05574912891986,76.82828282828282
287,8.0,test,75.81944444444444,76.47474747474747
288,151.0,test,76.0795847750865,77.8989898989899
289,151.0,test,76.33793103448276,79.14141414141415
290,124.0,test,76.50171821305842,78.86868686868686
291,10.0,test,76.27397260273973,77.53535353535354
292,10.0,test,76.04778156996586,77.44444444444444
293,151.0,test,76.30272108843538,77.76767676767676
294,80.0,test,76.31525423728813,77.92929292929293
295,37.0,test,76.18243243243244,77.92929292929293
296,151.0,test,76.43434343434343,77.92929292929293
297,56.0,test,76.36577181208054,76.96969696969697
298,82.0,test,76.38461538461539,77.39393939393939
299,87.0,test,76.42,77.4040404040404
300,32.0,test,76.27242524916943,77.20202020202021
301,151.0,test,76.51986754966887,77.20202020202021
302,151.0,test,76.76567656765677,77.37373737373737
303,151.0,test,77.00986842105263,77.37373737373737
304,151.0,test,77.25245901639344,78.4040404040404
305,79.0,test,77.25816993464052,78.1919191919192
306,14.0,test,77.05211726384364,76.8080808080808
307,64.0,test,77.00974025974025,75.92929292929293
308,77.0,test,77.00970873786407,76.0909090909091
309,11.0,test,76.79677419354839,74.67676767676768
310,98.0,test,76.86495176848875,75.22222222222223
311,41.0,test,76.75,75.02020202020202
312,151.0,test,76.98722044728434,75.1919191919192
313,50.0,test,76.90127388535032,75.5959595959596
314,17.0,test,76.71111111111111,75.06060606060606
315,41.0,test,76.59810126582279,74.75757575757575
316,65.0,test,76.5615141955836,75.39393939393939
317,25.0,test,76.3993710691824,75.53535353535354
318,134.0,test,76.57993730407523,75.6969696969697
319,151.0,test,76.8125,77.11111111111111
320,1.0,test,76.57632398753894,76.45454545454545
321,89.0,test,76.61490683229813,76.70707070707071
322,23.0,test,76.44891640866874,76.88888888888889
323,1.0,test,76.21604938271605,76.60606060606061
324,151.0,test,76.44615384615385,76.60606060606061
325,98.0,test,76.5122699386503,77.28282828282828
326,109.0,test,76.61162079510703,78.21212121212122
327,145.0,test,76.8201219512195,79.0
328,151.0,test,77.04559270516717,79.28282828282828
329,101.0,test,77.11818181818182,78.77777777777777
330,10.0,test,76.91540785498489,77.35353535353535
331,21.0,test,76.74698795180723,77.42424242424242
332,73.0,test,76.73573573573573,77.82828282828282
