episode,score,type,average,average100
210,0,train,0.03317535545023697,0.0707070707070707
211,0,train,0.0330188679245283,0.0707070707070707
212,0,train,0.03286384976525822,0.0707070707070707
213,0,train,0.03271028037383177,0.0707070707070707
214,0,train,0.03255813953488372,0.0707070707070707
215,1.0,train,0.037037037037037035,0.08080808080808081
216,0,train,0.03686635944700461,0.08080808080808081
217,1.0,train,0.04128440366972477,0.09090909090909091
218,0,train,0.0410958904109589,0.09090909090909091
219,0,train,0.04090909090909091,0.09090909090909091
220,0,train,0.04072398190045249,0.09090909090909091
221,0,train,0.04054054054054054,0.09090909090909091
222,0,train,0.04035874439461883,0.09090909090909091
223,0,train,0.04017857142857143,0.09090909090909091
224,0,train,0.04,0.09090909090909091
225,0,train,0.03982300884955752,0.09090909090909091
226,0,train,0.039647577092511016,0.09090909090909091
227,1.0,train,0.043859649122807015,0.10101010101010101
228,0,train,0.043668122270742356,0.10101010101010101
229,0,train,0.043478260869565216,0.10101010101010101
230,0,train,0.04329004329004329,0.10101010101010101
231,0,train,0.04310344827586207,0.10101010101010101
232,0,train,0.04291845493562232,0.10101010101010101
233,0,train,0.042735042735042736,0.10101010101010101
234,0,train,0.0425531914893617,0.10101010101010101
235,0,train,0.0423728813559322,0.10101010101010101
236,0,train,0.04219409282700422,0.10101010101010101
237,0,train,0.04201680672268908,0.10101010101010101
238,0,train,0.04184100418410042,0.10101010101010101
239,0,train,0.041666666666666664,0.10101010101010101
240,0,train,0.04149377593360996,0.10101010101010101
241,0,train,0.04132231404958678,0.10101010101010101
242,0,train,0.0411522633744856,0.10101010101010101
243,0,train,0.040983606557377046,0.10101010101010101
244,0,train,0.04081632653061224,0.10101010101010101
245,0,train,0.04065040650406504,0.10101010101010101
246,0,train,0.04048582995951417,0.10101010101010101
247,0,train,0.04032258064516129,0.10101010101010101
248,0,train,0.040160642570281124,0.10101010101010101
249,0,train,0.04,0.10101010101010101
250,0,train,0.0398406374501992,0.10101010101010101
251,0,train,0.03968253968253968,0.10101010101010101
252,0,train,0.039525691699604744,0.10101010101010101
253,0,train,0.03937007874015748,0.10101010101010101
254,0,train,0.0392156862745098,0.10101010101010101
255,0,train,0.0390625,0.10101010101010101
256,0,train,0.038910505836575876,0.10101010101010101
257,0,train,0.03875968992248062,0.10101010101010101
258,0,train,0.03861003861003861,0.10101010101010101
259,0,train,0.038461538461538464,0.10101010101010101
260,0,train,0.038314176245210725,0.10101010101010101
261,0,train,0.03816793893129771,0.10101010101010101
262,0,train,0.03802281368821293,0.10101010101010101
263,0,train,0.03787878787878788,0.10101010101010101
264,0,train,0.03773584905660377,0.09090909090909091
265,0,train,0.03759398496240601,0.09090909090909091
266,0,train,0.03745318352059925,0.09090909090909091
267,0,train,0.03731343283582089,0.09090909090909091
268,0,train,0.03717472118959108,0.09090909090909091
269,0,train,0.037037037037037035,0.09090909090909091
270,1.0,train,0.04059040590405904,0.10101010101010101
271,0,train,0.04044117647058824,0.10101010101010101
272,0,train,0.040293040293040296,0.10101010101010101
273,0,train,0.040145985401459854,0.09090909090909091
274,0,train,0.04,0.08080808080808081
275,0,train,0.03985507246376811,0.08080808080808081
276,0,train,0.039711191335740074,0.08080808080808081
277,0,train,0.039568345323741004,0.08080808080808081
278,0,train,0.03942652329749104,0.08080808080808081
279,0,train,0.039285714285714285,0.0707070707070707
280,0,train,0.03914590747330961,0.0707070707070707
281,0,train,0.03900709219858156,0.0707070707070707
282,0,train,0.038869257950530034,0.0707070707070707
283,0,train,0.03873239436619718,0.0707070707070707
284,0,train,0.03859649122807018,0.0707070707070707
285,0,train,0.038461538461538464,0.0707070707070707
286,0,train,0.03832752613240418,0.06060606060606061
287,0,train,0.03819444444444445,0.050505050505050504
288,0,train,0.03806228373702422,0.050505050505050504
289,0,train,0.03793103448275862,0.050505050505050504
290,0,train,0.037800687285223365,0.050505050505050504
291,0,train,0.03767123287671233,0.050505050505050504
292,0,train,0.03754266211604096,0.050505050505050504
293,0,train,0.03741496598639456,0.04040404040404041
294,0,train,0.03728813559322034,0.04040404040404041
295,0,train,0.037162162162162164,0.04040404040404041
296,0,train,0.037037037037037035,0.04040404040404041
297,0,train,0.03691275167785235,0.04040404040404041
298,0,train,0.03678929765886288,0.04040404040404041
299,0,test,0.03666666666666667,0.04040404040404041
300,0,test,0.036544850498338874,0.04040404040404041
301,0,test,0.03642384105960265,0.04040404040404041
302,0,test,0.036303630363036306,0.04040404040404041
303,0,test,0.03618421052631579,0.04040404040404041
304,0,test,0.036065573770491806,0.04040404040404041
305,0,test,0.03594771241830065,0.04040404040404041
306,0,test,0.035830618892508145,0.04040404040404041
307,0,test,0.03571428571428571,0.04040404040404041
308,0,test,0.03559870550161812,0.04040404040404041
309,0,test,0.035483870967741936,0.04040404040404041
310,0,test,0.03536977491961415,0.04040404040404041
311,0,test,0.035256410256410256,0.04040404040404041
312,0,test,0.03514376996805112,0.04040404040404041
313,0,test,0.03503184713375796,0.04040404040404041
314,0,test,0.03492063492063492,0.030303030303030304
315,0,test,0.03481012658227848,0.030303030303030304
316,0,test,0.03470031545741325,0.020202020202020204
317,0,test,0.03459119496855346,0.020202020202020204
318,0,test,0.034482758620689655,0.020202020202020204
319,0,test,0.034375,0.020202020202020204
320,0,test,0.03426791277258567,0.020202020202020204
321,0,test,0.034161490683229816,0.020202020202020204
322,0,test,0.034055727554179564,0.020202020202020204
323,0,test,0.033950617283950615,0.020202020202020204
324,0,test,0.033846153846153845,0.020202020202020204
325,0,test,0.03374233128834356,0.020202020202020204
326,0,test,0.03363914373088685,0.010101010101010102
327,0,test,0.03353658536585366,0.010101010101010102
328,0,test,0.03343465045592705,0.010101010101010102
329,0,test,0.03333333333333333,0.010101010101010102
330,0,test,0.03323262839879154,0.010101010101010102
331,1.0,test,0.03614457831325301,0.020202020202020204
332,0,test,0.036036036036036036,0.020202020202020204
333,0,test,0.03592814371257485,0.020202020202020204
334,1.0,test,0.03880597014925373,0.030303030303030304
335,0,test,0.03869047619047619,0.030303030303030304
336,0,test,0.03857566765578635,0.030303030303030304
337,0,test,0.038461538461538464,0.030303030303030304
338,0,test,0.038348082595870206,0.030303030303030304
339,0,test,0.03823529411764706,0.030303030303030304
340,0,test,0.03812316715542522,0.030303030303030304
341,0,test,0.038011695906432746,0.030303030303030304
342,0,test,0.037900874635568516,0.030303030303030304
343,0,test,0.0377906976744186,0.030303030303030304
344,0,test,0.03768115942028986,0.030303030303030304
345,0,test,0.03757225433526012,0.030303030303030304
346,0,test,0.037463976945244955,0.030303030303030304
347,0,test,0.03735632183908046,0.030303030303030304
348,1.0,test,0.04011461318051576,0.04040404040404041
349,0,test,0.04,0.04040404040404041
350,1.0,test,0.042735042735042736,0.050505050505050504
351,1.0,test,0.045454545454545456,0.06060606060606061
352,0,test,0.0453257790368272,0.06060606060606061
353,1.0,test,0.0480225988700565,0.0707070707070707
354,0,test,0.04788732394366197,0.0707070707070707
355,1.0,test,0.05056179775280899,0.08080808080808081
356,0,test,0.05042016806722689,0.08080808080808081
357,0,test,0.05027932960893855,0.08080808080808081
358,1.0,test,0.052924791086350974,0.09090909090909091
359,0,test,0.05277777777777778,0.09090909090909091
360,1.0,test,0.055401662049861494,0.10101010101010101
361,0,test,0.055248618784530384,0.10101010101010101
362,1.0,test,0.05785123966942149,0.1111111111111111
363,0,test,0.057692307692307696,0.1111111111111111
364,1.0,test,0.06027397260273973,0.12121212121212122
365,0,test,0.060109289617486336,0.12121212121212122
366,0,test,0.05994550408719346,0.12121212121212122
367,0,test,0.059782608695652176,0.12121212121212122
368,0,test,0.05962059620596206,0.12121212121212122
369,1.0,test,0.062162162162162166,0.12121212121212122
370,1.0,test,0.0646900269541779,0.13131313131313133
371,0,test,0.06451612903225806,0.13131313131313133
372,2.0,test,0.06970509383378017,0.15151515151515152
373,0,test,0.06951871657754011,0.15151515151515152
374,1.0,test,0.072,0.16161616161616163
375,1.0,test,0.07446808510638298,0.1717171717171717
376,0,test,0.07427055702917772,0.1717171717171717
377,1.0,test,0.07671957671957672,0.18181818181818182
378,1.0,test,0.079155672823219,0.1919191919191919
379,0,test,0.07894736842105263,0.1919191919191919
380,0,test,0.07874015748031496,0.1919191919191919
381,0,test,0.07853403141361257,0.1919191919191919
382,2.0,test,0.0835509138381201,0.21212121212121213
383,0,test,0.08333333333333333,0.21212121212121213
384,1.0,test,0.08571428571428572,0.2222222222222222
385,0,test,0.08549222797927461,0.2222222222222222
386,0,test,0.08527131782945736,0.2222222222222222
387,1.0,test,0.08762886597938144,0.23232323232323232
388,1.0,test,0.08997429305912596,0.24242424242424243
389,0,test,0.08974358974358974,0.24242424242424243
390,1.0,test,0.09207161125319693,0.25252525252525254
391,2.0,test,0.09693877551020408,0.2727272727272727
392,0,test,0.09669211195928754,0.2727272727272727
393,0,test,0.09644670050761421,0.2727272727272727
394,2.0,test,0.10126582278481013,0.29292929292929293
395,0,test,0.10101010101010101,0.29292929292929293
396,0,test,0.10075566750629723,0.29292929292929293
397,0,test,0.10050251256281408,0.29292929292929293
398,1.0,test,0.10275689223057644,0.30303030303030304
399,0,train,0.1025,0.30303030303030304
400,0,train,0.10224438902743142,0.30303030303030304
401,1.0,train,0.1044776119402985,0.31313131313131315
402,1.0,train,0.10669975186104218,0.32323232323232326
403,0,train,0.10643564356435643,0.32323232323232326
404,1.0,train,0.10864197530864197,0.3333333333333333
405,0,train,0.10837438423645321,0.3333333333333333
406,0,train,0.10810810810810811,0.3333333333333333
407,1.0,train,0.11029411764705882,0.3434343434343434
408,0,train,0.1100244498777506,0.3434343434343434
409,1.0,train,0.11219512195121951,0.35353535353535354
410,0,train,0.11192214111922141,0.35353535353535354
411,1.0,train,0.11407766990291263,0.36363636363636365
412,0,train,0.11380145278450363,0.36363636363636365
413,1.0,train,0.11594202898550725,0.37373737373737376
414,1.0,train,0.1180722891566265,0.3838383838383838
415,0,train,0.11778846153846154,0.3838383838383838
416,0,train,0.11750599520383694,0.3838383838383838
417,0,train,0.11722488038277512,0.3838383838383838
418,0,train,0.11694510739856802,0.3838383838383838
419,0,train,0.11666666666666667,0.3838383838383838
420,1.0,train,0.1187648456057007,0.3939393939393939
421,0,train,0.11848341232227488,0.3939393939393939
422,1.0,train,0.12056737588652482,0.40404040404040403
423,0,train,0.12028301886792453,0.40404040404040403
424,0,train,0.12,0.40404040404040403
425,2.0,train,0.12441314553990611,0.42424242424242425
426,0,train,0.12412177985948478,0.42424242424242425
427,0,train,0.12383177570093458,0.42424242424242425
428,0,train,0.12354312354312354,0.42424242424242425
429,0,train,0.12325581395348838,0.42424242424242425
430,0,train,0.12296983758700696,0.41414141414141414
431,0,train,0.12268518518518519,0.41414141414141414
432,0,train,0.12240184757505773,0.41414141414141414
433,0,train,0.12211981566820276,0.40404040404040403
434,0,train,0.12183908045977011,0.40404040404040403
435,0,train,0.12155963302752294,0.40404040404040403
436,0,train,0.12128146453089245,0.40404040404040403
437,0,train,0.12100456621004566,0.40404040404040403
438,0,train,0.12072892938496584,0.40404040404040403
439,0,train,0.12045454545454545,0.40404040404040403
440,0,train,0.12018140589569161,0.40404040404040403
441,0,train,0.11990950226244344,0.40404040404040403
442,0,train,0.11963882618510158,0.40404040404040403
443,0,train,0.11936936936936937,0.40404040404040403
444,0,train,0.11910112359550562,0.40404040404040403
445,0,train,0.11883408071748879,0.40404040404040403
446,1.0,train,0.12080536912751678,0.41414141414141414
447,1.0,train,0.12276785714285714,0.41414141414141414
448,0,train,0.12249443207126949,0.41414141414141414
449,0,train,0.12222222222222222,0.40404040404040403
450,0,train,0.12195121951219512,0.3939393939393939
451,1.0,train,0.12389380530973451,0.40404040404040403
452,0,train,0.12362030905077263,0.3939393939393939
453,0,train,0.12334801762114538,0.3939393939393939
454,0,train,0.12307692307692308,0.3838383838383838
455,0,train,0.12280701754385964,0.3838383838383838
456,0,train,0.12253829321663019,0.3838383838383838
457,0,train,0.1222707423580786,0.37373737373737376
458,1.0,train,0.12418300653594772,0.3838383838383838
459,0,train,0.12391304347826088,0.37373737373737376
460,0,train,0.12364425162689804,0.37373737373737376
461,1.0,train,0.12554112554112554,0.37373737373737376
462,0,train,0.12526997840172785,0.37373737373737376
463,0,train,0.125,0.36363636363636365
464,2.0,train,0.12903225806451613,0.3838383838383838
465,0,train,0.12875536480686695,0.3838383838383838
466,0,train,0.1284796573875803,0.3838383838383838
467,2.0,train,0.13247863247863248,0.40404040404040403
468,0,train,0.13219616204690832,0.3939393939393939
469,0,train,0.13191489361702127,0.3838383838383838
470,0,train,0.1316348195329087,0.3838383838383838
471,1.0,train,0.13347457627118645,0.37373737373737376
472,0,train,0.1331923890063425,0.37373737373737376
473,1.0,train,0.1350210970464135,0.37373737373737376
474,1.0,train,0.1368421052631579,0.37373737373737376
475,0,train,0.13655462184873948,0.37373737373737376
476,0,train,0.13626834381551362,0.36363636363636365
477,0,train,0.13598326359832635,0.35353535353535354
478,0,train,0.13569937369519833,0.35353535353535354
479,0,train,0.13541666666666666,0.35353535353535354
480,2.0,train,0.1392931392931393,0.37373737373737376
481,0,train,0.13900414937759337,0.35353535353535354
482,0,train,0.13871635610766045,0.35353535353535354
483,0,train,0.1384297520661157,0.3434343434343434
484,0,train,0.13814432989690723,0.3434343434343434
485,0,train,0.13786008230452676,0.3434343434343434
486,0,train,0.1375770020533881,0.3333333333333333
487,1.0,train,0.13934426229508196,0.3333333333333333
488,0,train,0.1390593047034765,0.3333333333333333
489,3.0,train,0.14489795918367346,0.35353535353535354
490,0,train,0.1446028513238289,0.3333333333333333
491,0,train,0.1443089430894309,0.3333333333333333
492,0,train,0.1440162271805274,0.3333333333333333
493,1.0,train,0.145748987854251,0.32323232323232326
494,0,train,0.14545454545454545,0.32323232323232326
495,1.0,train,0.14717741935483872,0.3333333333333333
496,2.0,train,0.15090543259557343,0.35353535353535354
497,1.0,train,0.15261044176706828,0.35353535353535354
498,1.0,train,0.15430861723446893,0.36363636363636365
499,0,test,0.154,0.36363636363636365
500,0,test,0.1536926147704591,0.35353535353535354
501,0,test,0.15338645418326693,0.3434343434343434
502,0,test,0.15308151093439365,0.3434343434343434
503,0,test,0.1527777777777778,0.3333333333333333
504,0,test,0.15247524752475247,0.3333333333333333
505,1.0,test,0.1541501976284585,0.3434343434343434
506,0,test,0.15384615384615385,0.3333333333333333
507,0,test,0.15354330708661418,0.3333333333333333
508,0,test,0.15324165029469547,0.32323232323232326
509,0,test,0.15294117647058825,0.32323232323232326
510,1.0,test,0.15459882583170254,0.32323232323232326
511,3.0,test,0.16015625,0.35353535353535354
512,0,test,0.15984405458089668,0.3434343434343434
513,2.0,test,0.16342412451361868,0.35353535353535354
514,0,test,0.16310679611650486,0.35353535353535354
515,1.0,test,0.16472868217054262,0.36363636363636365
516,0,test,0.1644100580270793,0.36363636363636365
517,1.0,test,0.16602316602316602,0.37373737373737376
518,0,test,0.16570327552986513,0.37373737373737376
519,2.0,test,0.16923076923076924,0.3838383838383838
520,2.0,test,0.1727447216890595,0.40404040404040403
521,0,test,0.1724137931034483,0.3939393939393939
522,0,test,0.17208413001912046,0.3939393939393939
523,0,test,0.1717557251908397,0.3939393939393939
524,1.0,test,0.17333333333333334,0.3838383838383838
525,0,test,0.17300380228136883,0.3838383838383838
526,0,test,0.17267552182163187,0.3838383838383838
527,1.0,test,0.17424242424242425,0.3939393939393939
528,0,test,0.17391304347826086,0.3939393939393939
529,1.0,test,0.17547169811320754,0.40404040404040403
530,4.0,test,0.18267419962335216,0.4444444444444444
531,6.0,test,0.19360902255639098,0.5050505050505051
532,0,test,0.19324577861163228,0.5050505050505051
533,1.0,test,0.1947565543071161,0.5151515151515151
534,0,test,0.19439252336448598,0.5151515151515151
535,0,test,0.19402985074626866,0.5151515151515151
536,2.0,test,0.1973929236499069,0.5353535353535354
537,1.0,test,0.19888475836431227,0.5454545454545454
538,0,test,0.19851576994434136,0.5454545454545454
539,3.0,test,0.2037037037037037,0.5757575757575758
540,2.0,test,0.20702402957486138,0.5959595959595959
541,0,test,0.2066420664206642,0.5959595959595959
542,2.0,test,0.20994475138121546,0.6161616161616161
543,0,test,0.20955882352941177,0.6161616161616161
544,3.0,test,0.21467889908256882,0.6464646464646465
545,2.0,test,0.21794871794871795,0.6565656565656566
546,1.0,test,0.21937842778793418,0.6565656565656566
547,3.0,test,0.22445255474452555,0.6868686868686869
548,1.0,test,0.22586520947176686,0.696969696969697
549,0,test,0.22545454545454546,0.696969696969697
550,2.0,test,0.22867513611615245,0.7070707070707071
551,0,test,0.22826086956521738,0.7070707070707071
552,0,test,0.22784810126582278,0.7070707070707071
553,0,test,0.22743682310469315,0.7070707070707071
554,2.0,test,0.23063063063063063,0.7272727272727273
555,2.0,test,0.23381294964028776,0.7474747474747475
556,2.0,test,0.236983842010772,0.7676767676767676
557,0,test,0.23655913978494625,0.7575757575757576
558,1.0,test,0.23792486583184258,0.7676767676767676
559,0,test,0.2375,0.7676767676767676
560,0,test,0.23707664884135474,0.7575757575757576
561,0,test,0.23665480427046262,0.7575757575757576
562,2.0,test,0.23978685612788633,0.7777777777777778
563,0,test,0.2393617021276596,0.7575757575757576
564,0,test,0.23893805309734514,0.7575757575757576
565,2.0,test,0.2420494699646643,0.7777777777777778
566,0,test,0.24162257495590828,0.7575757575757576
567,0,test,0.24119718309859156,0.7575757575757576
568,1.0,test,0.24253075571177504,0.7676767676767676
569,2.0,test,0.24561403508771928,0.7878787878787878
570,1.0,test,0.2469352014010508,0.7878787878787878
571,0,test,0.2465034965034965,0.7878787878787878
572,0,test,0.24607329842931938,0.7777777777777778
573,5.0,test,0.25435540069686413,0.8181818181818182
574,0,test,0.2539130434782609,0.8181818181818182
575,5.0,test,0.2621527777777778,0.8686868686868687
576,4.0,test,0.268630849220104,0.9090909090909091
577,1.0,test,0.2698961937716263,0.9191919191919192
578,1.0,test,0.2711571675302245,0.9292929292929293
579,1.0,test,0.27241379310344827,0.9191919191919192
580,1.0,test,0.2736660929432014,0.9292929292929293
581,0,test,0.27319587628865977,0.9292929292929293
582,0,test,0.2727272727272727,0.9292929292929293
583,6.0,test,0.2825342465753425,0.98989898989899
584,3.0,test,0.28717948717948716,1.02020202020202
585,1.0,test,0.2883959044368601,1.0303030303030303
586,3.0,test,0.293015332197615,1.0505050505050506
587,1.0,test,0.2942176870748299,1.0606060606060606
588,2.0,test,0.29711375212224106,1.0505050505050506
589,1.0,test,0.2983050847457627,1.0606060606060606
590,4.0,test,0.30456852791878175,1.101010101010101
591,8.0,test,0.31756756756756754,1.1818181818181819
592,0,test,0.31703204047217537,1.1717171717171717
593,1.0,test,0.3181818181818182,1.1818181818181819
594,3.0,test,0.3226890756302521,1.202020202020202
595,1.0,test,0.3238255033557047,1.1919191919191918
596,3.0,test,0.32830820770519265,1.2121212121212122
597,2.0,test,0.3311036789297659,1.2222222222222223
598,0,test,0.330550918196995,1.2222222222222223
599,2.0,train,0.3333333333333333,1.2424242424242424
600,0,train,0.33277870216306155,1.2424242424242424
601,0,train,0.33222591362126247,1.2424242424242424
602,0,train,0.33167495854063017,1.2424242424242424
603,1.0,train,0.33278145695364236,1.2525252525252526
604,0,train,0.3322314049586777,1.2424242424242424
605,0,train,0.3316831683168317,1.2424242424242424
606,0,train,0.3311367380560132,1.2424242424242424
607,0,train,0.3305921052631579,1.2424242424242424
608,0,train,0.33004926108374383,1.2424242424242424
609,0,train,0.3295081967213115,1.2323232323232323
610,0,train,0.32896890343698854,1.202020202020202
611,1.0,train,0.3300653594771242,1.2121212121212122
612,2.0,train,0.33278955954323003,1.2121212121212122
613,0,train,0.3322475570032573,1.2121212121212122
614,3.0,train,0.33658536585365856,1.2323232323232323
615,0,train,0.336038961038961,1.2323232323232323
616,0,train,0.3354943273905997,1.2222222222222223
617,4.0,train,0.3414239482200647,1.2626262626262625
618,0,train,0.3408723747980614,1.2424242424242424
619,2.0,train,0.3435483870967742,1.2424242424242424
620,0,train,0.34299516908212563,1.2424242424242424
621,0,train,0.342443729903537,1.2424242424242424
622,0,train,0.3418940609951846,1.2424242424242424
623,2.0,train,0.34455128205128205,1.2525252525252526
624,0,train,0.344,1.2525252525252526
625,1.0,train,0.3450479233226837,1.2626262626262625
626,1.0,train,0.34609250398724084,1.2626262626262625
627,0,train,0.34554140127388533,1.2626262626262625
628,1.0,train,0.3465818759936407,1.2626262626262625
629,0,train,0.346031746031746,1.2222222222222223
630,0,train,0.34548335974643424,1.1616161616161615
631,0,train,0.3449367088607595,1.1616161616161615
632,0,train,0.344391785150079,1.1515151515151516
633,2.0,train,0.3470031545741325,1.1717171717171717
634,0,train,0.3464566929133858,1.1717171717171717
635,0,train,0.34591194968553457,1.1515151515151516
636,5.0,train,0.3532182103610675,1.1919191919191918
637,3.0,train,0.3573667711598746,1.2222222222222223
638,0,train,0.3568075117370892,1.1919191919191918
639,1.0,train,0.3578125,1.1818181818181819
640,0,train,0.35725429017160687,1.1818181818181819
641,0,train,0.35669781931464173,1.1616161616161615
642,0,train,0.3561430793157076,1.1616161616161615
643,4.0,train,0.36180124223602483,1.1717171717171717
644,4.0,train,0.3674418604651163,1.1919191919191918
645,0,train,0.3668730650154799,1.1818181818181819
646,0,train,0.366306027820711,1.1515151515151516
647,1.0,train,0.36728395061728397,1.1515151515151516
648,2.0,train,0.3697996918335901,1.1717171717171717
649,0,train,0.36923076923076925,1.1515151515151516
650,1.0,train,0.37019969278033793,1.1616161616161615
651,2.0,train,0.3726993865030675,1.1818181818181819
652,0,train,0.3721286370597244,1.1818181818181819
653,1.0,train,0.3730886850152905,1.1717171717171717
654,1.0,train,0.37404580152671757,1.1616161616161615
655,2.0,train,0.37652439024390244,1.1616161616161615
656,1.0,train,0.3774733637747336,1.1717171717171717
657,1.0,train,0.378419452887538,1.1717171717171717
658,2.0,train,0.38088012139605465,1.1919191919191918
659,3.0,train,0.38484848484848483,1.2222222222222223
660,0,train,0.3842662632375189,1.2222222222222223
661,0,train,0.38368580060422963,1.202020202020202
662,0,train,0.38310708898944196,1.202020202020202
663,0,train,0.3825301204819277,1.202020202020202
664,7.0,train,0.3924812030075188,1.2525252525252526
665,1.0,train,0.3933933933933934,1.2626262626262625
666,0,train,0.39280359820089955,1.2626262626262625
667,0,train,0.39221556886227543,1.2525252525252526
668,0,train,0.39162929745889385,1.2323232323232323
